#Load   Laminate Structure  material property    failure property              safety factor
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06857498498054704,0.06299199999999995
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06857488171026493,0.0630277162564006
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06857457190313615,0.06313840862124984
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06857405557031333,0.06333449085215133
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.068573332730383,0.06363264046659711
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06857240340936346,0.06405492280835204
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06857126764070272,0.06462780364219399
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.0685699254652748,0.06538120076103326
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.0685683769313755,0.06634767733524967
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06856662209471837,0.0675618056444927
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06856466101842833,0.069059642691233
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06856249377303589,0.06745609462181817
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06856012043647011,0.062199760140957086
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06855754109405078,0.057690496151197666
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06855475583848006,0.05375691211876154
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.0685517647698333,0.05027531044024933
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06854856799554905,0.047155000069163254
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06854516563041858,0.04432870234827372
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06854155779657436,0.041746067690759454
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06853774462347818,0.039369161633693174
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06853372624790835,0.03716924005718469
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.0685295028139459,0.035124395866714044
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06852507447296095,0.033217813269837033
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06852044138359711,0.03143645813330199
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06851560371175644,0.02977008950788382
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06851056163058283,0.0282105127785162
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.0685053153204449,0.02675101747620827
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06849986496891852,0.025385957587077266
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06849421077076827,0.02411044222675597
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06848835292792828,0.022920111635268775
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06848229164948247,0.021810978682106026
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06847602715164403,0.020779320104420112
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06846955965773435,0.01982160491560158
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.0684628893981612,0.018934450040707346
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06845601661039603,0.018114595392136872
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06844894153895095,0.01735889237671422
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06844166443535493,0.016664301281383187
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06843418555812918,0.016027894163931994
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.068426505172762,0.015446860816339489
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06841862355168307,0.014918516106918123
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06841054097423697,0.014440307576261198
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06840225772665615,0.01400982259121375
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06839377410203308,0.013624794677766505
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.068385090400292,0.012848378751533754
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06837620692815981,0.011575244181895808
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06836712399913672,0.01048342637169111
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06835784193346593,0.009543639678465218
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06834836105810266,0.008731744067221997
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06833868170668309,0.00802780781670857
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06832880421949188,0.007415334986606404
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06831872894343002,0.006880634449246675
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06830845623198131,0.006412307230692642
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06829798644517897,0.006000831063254231
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06828731994957063,0.0056382239849149
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06827645711818435,0.005317771816609593
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06826539833049229,0.00503380708435436
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06825414397237536,0.004781529313615243
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06824269443608612,0.004556858593494737
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06823105012021205,0.004356315919873941
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06821921142963774,0.004176925128226869
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06820717877550683,0.004016132269742122
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.0681949525751832,0.0038717391160877877
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06818253325221178,0.0037418481397164076
120,5,0,   10,-10,8,1.27,   38.6,8.27,0.26,4.14,   1062.0,610.0,31,118,72,    0.06816992123627899,0.0036248168423005994
